;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
656,-0.02544,14.2149
657,-0.02543,14.2149
658,-0.02542,14.2149
659,-0.02541,14.2149
660,-0.0254,14.2149
661,-0.02539,14.2149
662,-0.02538,14.2149
663,-0.02537,14.2149
664,-0.02536,14.2149
665,-0.02535,14.2149
666,-0.02534,14.2149
667,-0.02533,14.2149
668,-0.02532,14.2149
669,-0.02531,14.2149
670,-0.0253,14.2149
671,-0.02529,14.2149
672,-0.02528,14.2149
673,-0.02527,14.2149
674,-0.02526,14.2149
675,-0.02525,14.2149
676,-0.02524,14.2149
677,-0.02523,14.2149
678,-0.02522,14.2149
679,-0.02521,14.2149
680,-0.0252,14.2149
681,-0.02519,14.2149
682,-0.02518,14.2149
683,-0.02517,14.2149
684,-0.02516,14.2149
685,-0.02515,14.2149
686,-0.02514,14.2149
687,-0.02513,14.2149
688,-0.02512,14.2149
689,-0.02511,14.2149
690,-0.0251,14.2149
691,-0.02509,14.2149
692,-0.02508,14.2149
693,-0.02507,14.2149
694,-0.02506,14.2149
695,-0.02505,14.2149
696,-0.02504,14.2149
697,-0.02503,14.2149
698,-0.02502,14.2149
699,-0.02501,14.2149
700,-0.025,14.2149
701,-0.02499,14.2149
702,-0.02498,14.2149
703,-0.02497,14.2149
704,-0.02496,14.2149
705,-0.02495,14.2149
706,-0.02494,14.2149
707,-0.02493,14.2149
708,-0.02492,14.2149
709,-0.02491,14.2149
710,-0.0249,14.2149
711,-0.02489,14.2149
712,-0.02488,14.2149
713,-0.02487,14.2149
714,-0.02486,14.2149
715,-0.02485,14.2149
716,-0.02484,14.2149
717,-0.02483,14.2149
718,-0.02482,14.2149
719,-0.02481,14.2149
720,-0.0248,14.2149
721,-0.02479,14.2149
722,-0.02478,14.2149
723,-0.02477,14.2149
724,-0.02476,14.2149
725,-0.02475,14.2149
726,-0.02474,14.2149
727,-0.02473,14.2149
728,-0.02472,14.2149
729,-0.02471,14.2149
730,-0.0247,14.2149
731,-0.02469,14.2149
732,-0.02468,14.2149
733,-0.02467,14.2149
734,-0.02466,14.2149
735,-0.02465,14.2149
736,-0.02464,14.2149
737,-0.02463,14.2149
738,-0.02462,14.2149
739,-0.02461,14.2149
740,-0.0246,14.2149
741,-0.02459,14.2149
742,-0.02458,14.2149
743,-0.02457,14.2149
744,-0.02456,14.2149
745,-0.02455,14.2149
746,-0.02454,14.2149
747,-0.02453,14.2149
748,-0.02452,14.2149
749,-0.02451,14.2149
750,-0.0245,14.2149
751,-0.02449,14.2149
752,-0.02448,14.2149
753,-0.02447,14.2149
754,-0.02446,14.2149
755,-0.02445,14.2149
756,-0.02444,14.2149
757,-0.02443,14.2149
758,-0.02442,14.2149
759,-0.02441,14.2149
760,-0.0244,14.2149
761,-0.02439,14.2149
762,-0.02438,14.2149
763,-0.02437,14.2149
764,-0.02436,14.2149
765,-0.02435,14.2149
766,-0.02434,14.2149
767,-0.02433,14.2149
768,-0.02432,14.2149
769,-0.02431,14.2149
770,-0.0243,14.2149
771,-0.02429,14.2149
772,-0.02428,14.2149
773,-0.02427,14.2149
774,-0.02426,14.2149
775,-0.02425,14.2149
776,-0.02424,14.2149
777,-0.02423,14.2149
778,-0.02422,14.2149
779,-0.02421,14.2149
780,-0.0242,14.2149
781,-0.02419,14.2149
782,-0.02418,14.2149
783,-0.02417,14.2149
784,-0.02416,14.2149
785,-0.02415,14.2149
786,-0.02414,14.2149
787,-0.02413,14.2149
788,-0.02412,14.2149
789,-0.02411,14.2149
790,-0.0241,14.2149
791,-0.02409,14.2149
792,-0.02408,14.2149
793,-0.02407,14.2149
794,-0.02406,14.2149
795,-0.02405,14.2149
796,-0.02404,14.2149
797,-0.02403,14.2149
798,-0.02402,14.2149
799,-0.02401,14.2149
800,-0.024,14.2149
801,-0.02399,14.2149
802,-0.02398,14.2149
803,-0.02397,14.2149
804,-0.02396,14.2149
805,-0.02395,14.2149
806,-0.02394,14.2149
807,-0.02393,14.2149
808,-0.02392,14.2149
809,-0.02391,14.2149
810,-0.0239,14.2149
811,-0.02389,14.2149
812,-0.02388,14.2149
813,-0.02387,14.2149
814,-0.02386,14.2149
815,-0.02385,14.2149
816,-0.02384,14.2149
817,-0.02383,14.2149
818,-0.02382,14.2149
819,-0.02381,14.2149
820,-0.0238,14.2149
821,-0.02379,14.2149
822,-0.02378,14.2149
823,-0.02377,14.2149
824,-0.02376,14.2149
825,-0.02375,14.2149
826,-0.02374,14.2149
827,-0.02373,14.2149
828,-0.02372,14.2149
829,-0.02371,14.2149
830,-0.0237,14.2149
831,-0.02369,14.2149
832,-0.02368,14.2149
833,-0.02367,14.2149
834,-0.02366,14.2149
835,-0.02365,14.2149
836,-0.02364,14.2149
837,-0.02363,14.2149
838,-0.02362,14.2149
839,-0.02361,14.2149
840,-0.0236,14.2149
841,-0.02359,14.2149
842,-0.02358,14.2149
843,-0.02357,14.2149
844,-0.02356,14.2149
845,-0.02355,14.2149
846,-0.02354,14.2149
847,-0.02353,14.2149
848,-0.02352,14.2149
849,-0.02351,14.2149
850,-0.0235,14.2149
851,-0.02349,14.2149
852,-0.02348,14.2149
853,-0.02347,14.2149
854,-0.02346,14.2149
855,-0.02345,14.2149
856,-0.02344,14.2149
857,-0.02343,14.2149
858,-0.02342,14.2149
859,-0.02341,14.2149
860,-0.0234,14.2149
861,-0.02339,14.2149
862,-0.02338,14.2149
863,-0.02337,14.2149
864,-0.02336,14.2149
865,-0.02335,14.2149
866,-0.02334,14.2149
867,-0.02333,14.2149
868,-0.02332,14.2149
869,-0.02331,14.2149
870,-0.0233,14.2149
871,-0.02329,14.2149
872,-0.02328,14.2149
873,-0.02327,14.2149
874,-0.02326,14.2149
875,-0.02325,14.2149
876,-0.02324,14.2149
877,-0.02323,14.2149
878,-0.02322,14.2149
879,-0.02321,14.2149
880,-0.0232,14.2149
