time	V(v_osc2)	V(n007)
3.954643592296530e-02	1.187013e+01	3.001957e+00
3.954643830503429e-02	9.867184e+00	2.970257e+00
3.954644002717662e-02	6.770132e+00	2.920381e+00
3.954644159267726e-02	3.173188e+00	2.859844e+00
3.954644230449226e-02	1.871640e+00	2.835389e+00
3.954644304445723e-02	1.108570e+00	2.817366e+00
3.954644355245542e-02	8.335745e-01	2.808435e+00
3.954644405974183e-02	6.800197e-01	2.801341e+00
3.954644461393889e-02	5.703620e-01	2.794652e+00
3.954644544127411e-02	4.647005e-01	2.785965e+00
3.954644636778772e-02	3.923700e-01	2.777575e+00
3.954644752601327e-02	3.439566e-01	2.768721e+00
3.954644884539744e-02	3.210680e-01	2.760485e+00
3.954645063762087e-02	3.142880e-01	2.751710e+00
3.954645248302483e-02	3.139112e-01	2.744978e+00
3.954645460859824e-02	3.137749e-01	2.740218e+00
3.954645885974506e-02	3.135632e-01	2.738085e+00
3.954646736203870e-02	3.133463e-01	2.749058e+00
3.954647699580601e-02	3.132609e-01	2.776106e+00
3.954648957434841e-02	3.132859e-01	2.822941e+00
3.954650428486563e-02	3.133727e-01	2.879741e+00
3.954652087040563e-02	3.134806e-01	2.936318e+00
3.954654033953586e-02	3.135844e-01	2.987385e+00
3.954655895195952e-02	3.136526e-01	3.019812e+00
3.954657952790609e-02	3.136943e-01	3.039665e+00
3.954660230437033e-02	3.137143e-01	3.049900e+00
3.954661599944330e-02	3.137193e-01	3.052160e+00
3.954662444699685e-02	3.137179e-01	3.052448e+00
3.954663377116130e-02	3.137159e-01	3.052411e+00
3.954664240968390e-02	3.137142e-01	3.052324e+00
3.954665260109099e-02	3.137114e-01	3.052312e+00
3.954666243413492e-02	3.137096e-01	3.052512e+00
3.954667394542535e-02	3.137074e-01	3.053101e+00
3.954668689470512e-02	3.137070e-01	3.054274e+00
3.954670596044826e-02	3.137065e-01	3.056866e+00
3.954673072040281e-02	3.137096e-01	3.061357e+00
3.954677348937338e-02	3.137171e-01	3.070513e+00
3.954680918481833e-02	3.137247e-01	3.078596e+00
3.954685073204801e-02	3.137335e-01	3.087969e+00
3.954689488714151e-02	3.137426e-01	3.097677e+00
3.954696518309976e-02	3.137562e-01	3.112928e+00
3.954733336796764e-02	3.138286e-01	3.192913e+00
3.954770155283551e-02	3.139010e-01	3.272902e+00
3.954806973770339e-02	3.139734e-01	3.352896e+00
3.954843792257127e-02	3.140458e-01	3.432895e+00
3.954880610743915e-02	3.141182e-01	3.512897e+00
3.954917429230702e-02	3.141906e-01	3.592904e+00
3.954954247717490e-02	3.142630e-01	3.672916e+00
3.955663436500516e-02	3.157029e-01	5.213728e+00
3.955664821184114e-02	3.156599e-01	5.216737e+00
3.955829996523632e-02	3.159847e-01	5.575560e+00
3.955831862335419e-02	3.217735e-01	5.579718e+00
3.955833186932080e-02	3.791004e-01	5.583603e+00
3.955833995358810e-02	5.569742e-01	5.588520e+00
3.955834592683572e-02	9.578357e-01	5.597030e+00
3.955835116499179e-02	1.747998e+00	5.612528e+00
3.955835553806922e-02	2.952441e+00	5.635737e+00
3.955835975234812e-02	4.674088e+00	5.669487e+00
3.955836421764286e-02	6.835512e+00	5.713870e+00
3.955836957488969e-02	9.250231e+00	5.767157e+00
3.955837561990008e-02	1.122592e+01	5.814746e+00
3.955838143471901e-02	1.232610e+01	5.843020e+00
3.955838589505891e-02	1.273312e+01	5.851964e+00
3.955839111110986e-02	1.294033e+01	5.851127e+00
3.955839693972065e-02	1.303849e+01	5.841243e+00
3.955840459780968e-02	1.308288e+01	5.819536e+00
3.955841420863489e-02	1.309665e+01	5.785754e+00
3.955842897511312e-02	1.309545e+01	5.731496e+00
3.955844671976291e-02	1.308765e+01	5.673188e+00
3.955846641618512e-02	1.307918e+01	5.623281e+00
3.955848504240481e-02	1.307340e+01	5.592212e+00
3.955850495886793e-02	1.306972e+01	5.574095e+00
3.955852716084435e-02	1.306775e+01	5.565120e+00
3.955854121169029e-02	1.306733e+01	5.563383e+00
3.955854991540207e-02	1.306734e+01	5.563457e+00
3.955855946892723e-02	1.306747e+01	5.563924e+00
3.955856931031104e-02	1.306766e+01	5.564466e+00
3.955858022798420e-02	1.306789e+01	5.564951e+00
3.955859091438208e-02	1.306810e+01	5.565176e+00
3.955860212547067e-02	1.306828e+01	5.565058e+00
3.955861451154665e-02	1.306842e+01	5.564470e+00
3.955863002085081e-02	1.306849e+01	5.563096e+00
3.955865327359097e-02	1.306842e+01	5.560057e+00
3.955869078392068e-02	1.306808e+01	5.553977e+00
3.955872149732420e-02	1.306769e+01	5.548541e+00
3.955875683384325e-02	1.306722e+01	5.542234e+00
3.955879655556025e-02	1.306671e+01	5.535357e+00
3.955884948346588e-02	1.306607e+01	5.526417e+00
3.955894313969179e-02	1.306497e+01	5.510702e+00
3.955904141409557e-02	1.306380e+01	5.494178e+00
3.955918241172415e-02	1.306213e+01	5.470452e+00
3.955946440698131e-02	1.305879e+01	5.423038e+00
3.955982764398061e-02	1.305449e+01	5.362011e+00
3.956047490003346e-02	1.304684e+01	5.253376e+00
3.956110446922528e-02	1.303941e+01	5.147858e+00
3.956210842160600e-02	1.302758e+01	4.979905e+00
3.957356969994253e-02	1.289428e+01	3.087280e+00
3.957366659324236e-02	1.289317e+01	3.071475e+00
3.957374383887474e-02	1.289228e+01	3.058877e+00
3.957379364530043e-02	1.289171e+01	3.050755e+00
3.957384368731305e-02	1.289113e+01	3.042596e+00
3.957389433554891e-02	1.289055e+01	3.034339e+00
3.957393508327955e-02	1.289008e+01	3.027696e+00
3.957394057532052e-02	1.289002e+01	3.026801e+00
3.957395155940244e-02	1.288552e+01	3.024928e+00
3.957397352756629e-02	1.286294e+01	3.020926e+00
3.957397382799381e-02	1.286182e+01	3.020859e+00
3.957397442884884e-02	1.285499e+01	3.020655e+00
3.957397563055891e-02	1.279771e+01	3.019590e+00
3.957397774631671e-02	1.245509e+01	3.014039e+00
3.957397936613540e-02	1.163570e+01	3.001265e+00
3.957398084710741e-02	9.880696e+00	2.973978e+00
3.957398206503446e-02	7.417843e+00	2.934912e+00
3.957398338449350e-02	4.123216e+00	2.880719e+00
3.957398409993570e-02	2.541163e+00	2.852655e+00
3.957398475556111e-02	1.586005e+00	2.832926e+00
3.957398550215666e-02	9.799375e-01	2.816887e+00
3.957398597116107e-02	7.728565e-01	2.809286e+00
3.957398651435601e-02	6.335077e-01	2.802072e+00
3.957398709329598e-02	5.346507e-01	2.795368e+00
3.957398800875859e-02	4.354568e-01	2.786152e+00
3.957398896155159e-02	3.738861e-01	2.777909e+00
3.957399021247200e-02	3.338339e-01	2.768865e+00
3.957399162570022e-02	3.174178e-01	2.760563e+00
3.957399333160497e-02	3.140415e-01	2.752728e+00
3.957399514518337e-02	3.138933e-01	2.746691e+00
3.957399784726558e-02	3.137173e-01	2.741803e+00
3.957400325143003e-02	3.134998e-01	2.742017e+00
3.957401307347677e-02	3.133041e-01	2.759910e+00
3.957402291638283e-02	3.132595e-01	2.791194e+00
3.957403669232708e-02	3.133131e-01	2.844259e+00
3.957405260300292e-02	3.134152e-01	2.904230e+00
3.957406890198091e-02	3.135166e-01	2.955987e+00
3.957408873148179e-02	3.136123e-01	3.002310e+00
3.957410737302920e-02	3.136705e-01	3.029912e+00
3.957412896532209e-02	3.137049e-01	3.046282e+00
3.957415415980384e-02	3.137204e-01	3.054289e+00
3.957416497064927e-02	3.137204e-01	3.055303e+00
3.957417238363283e-02	3.137192e-01	3.055304e+00
3.957418187998447e-02	3.137171e-01	3.055167e+00
3.957419073886602e-02	3.137148e-01	3.055087e+00
3.957420142277324e-02	3.137125e-01	3.055179e+00
3.957421158840894e-02	3.137106e-01	3.055549e+00
3.957422383590202e-02	3.137094e-01	3.056447e+00
3.957423993910947e-02	3.137087e-01	3.058331e+00
3.957426238070014e-02	3.137105e-01	3.062010e+00
3.957429530469322e-02	3.137154e-01	3.068671e+00
3.957432914237320e-02	3.137223e-01	3.076227e+00
3.957436647216216e-02	3.137304e-01	3.084730e+00
3.957440957874914e-02	3.137394e-01	3.094344e+00
3.957446109656604e-02	3.137496e-01	3.105590e+00
3.957455532739137e-02	3.137681e-01	3.126018e+00
3.957615841310245e-02	3.140851e-01	3.474356e+00
3.957776149881354e-02	3.144015e-01	3.822679e+00
3.957936458452462e-02	3.147173e-01	4.170988e+00
3.958096767023570e-02	3.150325e-01	4.519283e+00
3.958257075594678e-02	3.153470e-01	4.867564e+00
3.958417384165787e-02	3.156609e-01	5.215831e+00
3.958577692736895e-02	3.159743e-01	5.564083e+00
3.958583098152569e-02	3.193509e-01	5.575886e+00
3.958588033343441e-02	3.323958e-01	5.586831e+00
3.958588141432106e-02	3.375725e-01	5.587146e+00
3.958588357609436e-02	3.650572e-01	5.588064e+00
3.958588789964097e-02	4.679917e-01	5.590788e+00
3.958589286110065e-02	7.150185e-01	5.596281e+00
3.958589782356314e-02	1.240306e+00	5.606860e+00
3.958590249207113e-02	2.193062e+00	5.625309e+00
3.958590681425012e-02	3.640890e+00	5.653330e+00
3.958591103004089e-02	5.545095e+00	5.691313e+00
3.958591593918948e-02	7.939345e+00	5.741811e+00
3.958592102994909e-02	1.004066e+01	5.789790e+00
3.958592691660447e-02	1.163050e+01	5.829233e+00
3.958593369780895e-02	1.258847e+01	5.853116e+00
3.958593857088347e-02	1.288510e+01	5.856818e+00
3.958594474190975e-02	1.302190e+01	5.849266e+00
3.958595064042794e-02	1.307170e+01	5.834543e+00
3.958596055812112e-02	1.309432e+01	5.801227e+00
3.958597227732120e-02	1.309768e+01	5.758078e+00
3.958598912751730e-02	1.309126e+01	5.699330e+00
3.958600876587359e-02	1.308234e+01	5.643529e+00
3.958602758198469e-02	1.307555e+01	5.606214e+00
3.958604702268195e-02	1.307111e+01	5.583545e+00
3.958606768473008e-02	1.306863e+01	5.571903e+00
3.958608703254641e-02	1.306771e+01	5.567955e+00
3.958609735894227e-02	1.306763e+01	5.567673e+00
3.958610640261941e-02	1.306773e+01	5.568054e+00
3.958611629628245e-02	1.306791e+01	5.568603e+00
3.958612659796236e-02	1.306812e+01	5.569103e+00
3.958613769436635e-02	1.306835e+01	5.569417e+00
3.958614822525731e-02	1.306853e+01	5.569399e+00
3.958616069688835e-02	1.306869e+01	5.568941e+00
3.958617396263815e-02	1.306878e+01	5.567921e+00
3.958619581237054e-02	1.306876e+01	5.565315e+00
3.958622623904838e-02	1.306854e+01	5.560642e+00
3.958625744675746e-02	1.306817e+01	5.555212e+00
3.958629130189334e-02	1.306772e+01	5.549148e+00
3.958633104282092e-02	1.306720e+01	5.542186e+00
3.958637600086819e-02	1.306664e+01	5.534536e+00
3.958644906203489e-02	1.306578e+01	5.522268e+00
3.958654679741513e-02	1.306463e+01	5.505850e+00
3.958665725849569e-02	1.306332e+01	5.487263e+00
3.958687818065679e-02	1.306070e+01	5.450102e+00
3.958715585679436e-02	1.305741e+01	5.403430e+00
3.958771120906951e-02	1.305084e+01	5.310163e+00
3.958828790473229e-02	1.304403e+01	5.213429e+00
3.958915040952212e-02	1.303386e+01	5.068985e+00
3.959199303207506e-02	1.300048e+01	4.595096e+00
3.960136952016539e-02	1.289168e+01	3.050365e+00
3.960139227863162e-02	1.289142e+01	3.046655e+00
3.960143263021185e-02	1.289095e+01	3.040076e+00
3.960147312540581e-02	1.289049e+01	3.033474e+00
3.960149886216526e-02	1.289019e+01	3.029279e+00
3.960153305475971e-02	1.288980e+01	3.023705e+00
3.960153412327829e-02	1.288979e+01	3.023531e+00
3.960153626031544e-02	1.288976e+01	3.023183e+00
3.960154053438975e-02	1.288971e+01	3.022486e+00
3.960154908253836e-02	1.288852e+01	3.021075e+00
3.960155515115979e-02	1.283632e+01	3.019247e+00
3.960155998763584e-02	1.243174e+01	3.012127e+00
3.960156265598720e-02	1.122597e+01	2.992978e+00
3.960156454428451e-02	8.786543e+00	2.954441e+00
3.960156607225589e-02	5.487146e+00	2.901031e+00
3.960156716379240e-02	2.917911e+00	2.857114e+00
3.960156777678434e-02	1.863652e+00	2.836734e+00
3.960156860247562e-02	1.059953e+00	2.817235e+00
3.960156900916882e-02	8.397628e-01	2.810076e+00
3.960156947378409e-02	6.989660e-01	2.803558e+00
3.960157003445589e-02	5.844288e-01	2.796718e+00
3.960157096369673e-02	4.625684e-01	2.786878e+00
3.960157183458132e-02	3.933440e-01	2.778949e+00
3.960157299775397e-02	3.444698e-01	2.770027e+00
3.960157428591807e-02	3.215416e-01	2.761943e+00
3.960157613856437e-02	3.143505e-01	2.752820e+00
3.960157793442007e-02	3.139143e-01	2.746227e+00
3.960158009189879e-02	3.137789e-01	2.741384e+00
3.960158440685625e-02	3.135610e-01	2.739116e+00
3.960159254079277e-02	3.133523e-01	2.749421e+00
3.960160237640857e-02	3.132628e-01	2.776861e+00
3.960161464486748e-02	3.132849e-01	2.822341e+00
3.960162958900475e-02	3.133724e-01	2.880074e+00
3.960164629260441e-02	3.134811e-01	2.937156e+00
3.960166577404482e-02	3.135852e-01	2.988378e+00
3.960168433882356e-02	3.136533e-01	3.020815e+00
3.960170489031915e-02	3.136951e-01	3.040726e+00
3.960172763688092e-02	3.137152e-01	3.051013e+00
3.960174139582155e-02	3.137206e-01	3.053303e+00
3.960174988133958e-02	3.137190e-01	3.053597e+00
3.960175919269120e-02	3.137170e-01	3.053562e+00
3.960176783468557e-02	3.137153e-01	3.053474e+00
3.960177800877177e-02	3.137125e-01	3.053460e+00
3.960178784422953e-02	3.137108e-01	3.053658e+00
3.960179933632180e-02	3.137084e-01	3.054241e+00
3.960181224115386e-02	3.137081e-01	3.055405e+00
3.960183124975840e-02	3.137074e-01	3.057980e+00
3.960185591417818e-02	3.137107e-01	3.062443e+00
3.960189837646895e-02	3.137181e-01	3.071521e+00
3.960193366929544e-02	3.137256e-01	3.079512e+00
3.960197489504282e-02	3.137343e-01	3.088818e+00
3.960201896033514e-02	3.137434e-01	3.098512e+00
3.960208823980069e-02	3.137568e-01	3.113545e+00
3.960245720937169e-02	3.138293e-01	3.193700e+00
3.960282617894269e-02	3.139019e-01	3.273859e+00
3.960319514851370e-02	3.139744e-01	3.354023e+00
3.960356411808469e-02	3.140470e-01	3.434191e+00
3.960393308765569e-02	3.141195e-01	3.514365e+00
3.960430205722669e-02	3.141920e-01	3.594542e+00
3.960467102679769e-02	3.142646e-01	3.674725e+00
3.961154209707397e-02	3.156720e-01	5.167566e+00
3.961154656897132e-02	3.156164e-01	5.168537e+00
3.961343590216466e-02	3.159949e-01	5.578973e+00
3.961343624104499e-02	3.160877e-01	5.579048e+00
3.961343691880565e-02	3.170156e-01	5.579209e+00
3.961343827432697e-02	3.218345e-01	5.579577e+00
3.961344098536962e-02	3.443784e-01	5.580541e+00
3.961344640745491e-02	4.463127e-01	5.583505e+00
3.961345185843808e-02	6.848497e-01	5.588970e+00
3.961345699131837e-02	1.191127e+00	5.599252e+00
3.961346176647489e-02	2.125022e+00	5.617369e+00
3.961346611861619e-02	3.546752e+00	5.644866e+00
3.961347034008958e-02	5.432421e+00	5.682387e+00
3.961347518303855e-02	7.798793e+00	5.732105e+00
3.961348024725244e-02	9.920717e+00	5.780314e+00
3.961348618340719e-02	1.157576e+01	5.821230e+00
3.961349272639288e-02	1.255116e+01	5.845823e+00
3.961349736124729e-02	1.285532e+01	5.850307e+00
3.961350368207084e-02	1.301193e+01	5.843678e+00
3.961350939090083e-02	1.306719e+01	5.830151e+00
3.961351908485821e-02	1.309289e+01	5.798214e+00
3.961353004043282e-02	1.309755e+01	5.758036e+00
3.961354713688849e-02	1.309147e+01	5.697705e+00
3.961356651980674e-02	1.308263e+01	5.641236e+00
3.961358558506789e-02	1.307555e+01	5.601952e+00
3.961360471663859e-02	1.307095e+01	5.578376e+00
3.961362529183250e-02	1.306833e+01	5.566005e+00
3.961364661496212e-02	1.306724e+01	5.561278e+00
3.961365712167508e-02	1.306715e+01	5.560932e+00
3.961366608705568e-02	1.306725e+01	5.561323e+00
3.961367607503792e-02	1.306744e+01	5.561890e+00
3.961368638896513e-02	1.306765e+01	5.562396e+00
3.961369757922033e-02	1.306788e+01	5.562713e+00
3.961370806658993e-02	1.306806e+01	5.562692e+00
3.961372061737591e-02	1.306822e+01	5.562222e+00
3.961373397273445e-02	1.306831e+01	5.561182e+00
3.961375608057416e-02	1.306829e+01	5.558520e+00
3.961378698445039e-02	1.306806e+01	5.553748e+00
3.961381772402766e-02	1.306769e+01	5.548387e+00
3.961385148336762e-02	1.306724e+01	5.542337e+00
3.961389109812700e-02	1.306672e+01	5.535401e+00
3.961393647698175e-02	1.306616e+01	5.527683e+00
3.961401037346727e-02	1.306529e+01	5.515276e+00
3.961410939957007e-02	1.306412e+01	5.498642e+00
3.961422022990183e-02	1.306281e+01	5.479994e+00
3.961444189056535e-02	1.306018e+01	5.442712e+00
3.961472038212775e-02	1.305688e+01	5.395907e+00
3.961527736525256e-02	1.305029e+01	5.302376e+00
3.961585568348073e-02	1.304346e+01	5.205380e+00
3.961672131277175e-02	1.303325e+01	5.060428e+00
3.961957996451464e-02	1.299969e+01	4.583931e+00
3.962091250171267e-02	1.298414e+01	4.363161e+00
3.962224503891071e-02	1.296862e+01	4.142811e+00
3.962357757610874e-02	1.295313e+01	3.922880e+00
3.962491011330677e-02	1.293767e+01	3.703370e+00
3.962624265050480e-02	1.292224e+01	3.484279e+00
3.962757518770284e-02	1.290684e+01	3.265609e+00
3.962890772490087e-02	1.289147e+01	3.047358e+00
3.962891911122120e-02	1.289134e+01	3.045501e+00
3.962894188386188e-02	1.289108e+01	3.041788e+00
3.962896352083244e-02	1.289083e+01	3.038261e+00
3.962898514694697e-02	1.289058e+01	3.034735e+00
3.962901206463942e-02	1.289027e+01	3.030347e+00
3.962901879406254e-02	1.289019e+01	3.029250e+00
3.962903225290876e-02	1.289004e+01	3.027056e+00
3.962905917060121e-02	1.288973e+01	3.022669e+00
3.962906169413488e-02	1.288970e+01	3.022258e+00
3.962906505884644e-02	1.288949e+01	3.021706e+00
3.962907178826956e-02	1.287617e+01	3.020396e+00
3.962907656629980e-02	1.263430e+01	3.015800e+00
3.962908038323963e-02	1.144898e+01	2.996644e+00
3.962908259493463e-02	9.083215e+00	2.959090e+00
3.962908428401837e-02	5.687800e+00	2.904070e+00
3.962908550119962e-02	2.879368e+00	2.856109e+00
3.962908613682117e-02	1.801107e+00	2.835230e+00
3.962908696633254e-02	1.026730e+00	2.816130e+00
3.962908738321081e-02	8.143505e-01	2.809003e+00
3.962908786065701e-02	6.780736e-01	2.802463e+00
3.962908841764609e-02	5.696886e-01	2.795790e+00
3.962908929732360e-02	4.590759e-01	2.786621e+00
3.962909021987202e-02	3.889450e-01	2.778350e+00
3.962909140321616e-02	3.416670e-01	2.769421e+00
3.962909270067493e-02	3.204313e-01	2.761441e+00
3.962909455669211e-02	3.142023e-01	2.752513e+00
3.962909637922177e-02	3.139030e-01	2.746017e+00
3.962909858400734e-02	3.137625e-01	2.741307e+00
3.962910299357848e-02	3.135519e-01	2.739606e+00
3.962911181272076e-02	3.133371e-01	2.751956e+00
3.962912144309962e-02	3.132604e-01	2.779741e+00
3.962913431359410e-02	3.132918e-01	2.828090e+00
3.962914916496357e-02	3.133813e-01	2.885248e+00
3.962916566137271e-02	3.134880e-01	2.940845e+00
3.962918519199050e-02	3.135905e-01	2.991064e+00
3.962920381632672e-02	3.136568e-01	3.022618e+00
3.962922456099430e-02	3.136972e-01	3.041834e+00
3.962924765694559e-02	3.137162e-01	3.051644e+00
3.962926077789319e-02	3.137205e-01	3.053636e+00
3.962926887785597e-02	3.137192e-01	3.053863e+00
3.962927831249961e-02	3.137171e-01	3.053808e+00
3.962928691185286e-02	3.137152e-01	3.053720e+00
3.962929725210632e-02	3.137125e-01	3.053719e+00
3.962930705577099e-02	3.137107e-01	3.053938e+00
3.962931872841169e-02	3.137085e-01	3.054568e+00
3.962933201513617e-02	3.137081e-01	3.055818e+00
3.962935155882752e-02	3.137079e-01	3.058551e+00
3.962937711354553e-02	3.137113e-01	3.063277e+00
3.962942271407055e-02	3.137195e-01	3.073135e+00
3.962946170163055e-02	3.137278e-01	3.081966e+00
3.962950796319442e-02	3.137376e-01	3.092343e+00
3.962955215439510e-02	3.137466e-01	3.102014e+00
3.962963485529753e-02	3.137626e-01	3.119937e+00
3.963003553135394e-02	3.138414e-01	3.206989e+00
3.963043620741036e-02	3.139201e-01	3.294044e+00
3.963083688346677e-02	3.139989e-01	3.381101e+00
3.963123755952318e-02	3.140777e-01	3.468160e+00
3.963163823557959e-02	3.141565e-01	3.555222e+00
3.963203891163601e-02	3.142353e-01	3.642286e+00
3.963243958769242e-02	3.143140e-01	3.729353e+00
3.964038383029780e-02	3.159131e-01	5.455324e+00
3.964042002274704e-02	3.158830e-01	5.463185e+00
3.964093608166346e-02	3.159844e-01	5.575289e+00
3.964095996910628e-02	3.346667e-01	5.580818e+00
3.964097403401601e-02	3.822921e-01	5.584730e+00
3.964097521233689e-02	3.979310e-01	5.585254e+00
3.964097756897866e-02	4.665120e-01	5.586955e+00
3.964098228226220e-02	7.239262e-01	5.592566e+00
3.964098753743001e-02	1.317414e+00	5.604443e+00
3.964099252926249e-02	2.419734e+00	5.625767e+00
3.964099721509599e-02	4.106264e+00	5.658572e+00
3.964100164573790e-02	6.169696e+00	5.700336e+00
3.964100730612111e-02	8.823363e+00	5.757710e+00
3.964101280582828e-02	1.081515e+01	5.804650e+00
3.964101863984147e-02	1.210221e+01	5.837529e+00
3.964102357979654e-02	1.265514e+01	5.850820e+00
3.964102858761937e-02	1.290280e+01	5.852399e+00
3.964103441532422e-02	1.302366e+01	5.844363e+00
3.964104130418929e-02	1.307589e+01	5.826389e+00
3.964105054556297e-02	1.309485e+01	5.794901e+00
3.964106358848318e-02	1.309670e+01	5.746819e+00
3.964108110102512e-02	1.308980e+01	5.686946e+00
3.964110066386222e-02	1.308101e+01	5.633501e+00
3.964111947098704e-02	1.307454e+01	5.598406e+00
3.964113894907177e-02	1.307041e+01	5.577569e+00
3.964116016103463e-02	1.306811e+01	5.566864e+00
3.964117702752695e-02	1.306740e+01	5.563891e+00
3.964118690708599e-02	1.306735e+01	5.563743e+00
3.964119725171732e-02	1.306748e+01	5.564192e+00
3.964120657114990e-02	1.306765e+01	5.564700e+00
3.964121763689049e-02	1.306788e+01	5.565214e+00
3.964122805646664e-02	1.306809e+01	5.565470e+00
3.964123934669184e-02	1.306828e+01	5.565402e+00
3.964125135657551e-02	1.306842e+01	5.564899e+00
3.964126604112362e-02	1.306851e+01	5.563686e+00
3.964128802446684e-02	1.306847e+01	5.560946e+00
