time	V(integrateur)	V(osc_1)	V(out)
5.613056682724632e-04	5.553404e+00	1.345527e+01	1.306804e+01
5.613413177790998e-04	5.547074e+00	1.345525e+01	1.306758e+01
5.613839778353582e-04	5.539537e+00	1.345521e+01	1.306701e+01
5.614227891013596e-04	5.532899e+00	1.345518e+01	1.306653e+01
5.614882293583905e-04	5.521909e+00	1.345513e+01	1.306575e+01
5.615765217244963e-04	5.507090e+00	1.345507e+01	1.306471e+01
5.616772825315225e-04	5.490139e+00	1.345499e+01	1.306352e+01
5.618576806787050e-04	5.459789e+00	1.345485e+01	1.306138e+01
5.621336785025279e-04	5.413394e+00	1.345463e+01	1.305811e+01
5.626856741501735e-04	5.320678e+00	1.345420e+01	1.305158e+01
5.632384022643839e-04	5.227948e+00	1.345375e+01	1.304505e+01
5.640564795381144e-04	5.090909e+00	1.345307e+01	1.303540e+01
5.667046772828439e-04	4.649161e+00	1.345073e+01	1.300429e+01
5.756821772828474e-04	3.168624e+00	1.344051e+01	1.290001e+01
5.763121772828471e-04	3.065794e+00	1.343960e+01	1.289277e+01
5.763318647828471e-04	3.062582e+00	1.343957e+01	1.289254e+01
5.763712397828472e-04	3.056161e+00	1.343951e+01	1.289209e+01
5.764002415878759e-04	3.051432e+00	1.343946e+01	1.289175e+01
5.764315205851727e-04	3.046332e+00	1.343942e+01	1.289139e+01
5.764586078627846e-04	3.041916e+00	1.343938e+01	1.289108e+01
5.764868327864398e-04	3.037314e+00	1.343934e+01	1.289076e+01
5.765097029362676e-04	3.033586e+00	1.343930e+01	1.289050e+01
5.765402776281466e-04	3.028602e+00	1.343926e+01	1.289015e+01
5.765479213011154e-04	3.027356e+00	1.343924e+01	1.289006e+01
5.765632086470549e-04	3.024652e+00	1.343922e+01	1.287868e+01
5.765937833389339e-04	3.018561e+00	1.343918e+01	1.281940e+01
5.765943238386084e-04	3.018402e+00	1.343917e+01	1.281504e+01
5.765944589635266e-04	3.018346e+00	1.343917e+01	1.281287e+01
5.765947292133630e-04	3.018206e+00	1.343917e+01	1.280661e+01
5.765952697130376e-04	3.017751e+00	1.343917e+01	1.278220e+01
5.765963507123866e-04	3.015665e+00	1.343917e+01	1.265493e+01
5.765978408408239e-04	3.008212e+00	1.343917e+01	1.217791e+01
5.765992787192410e-04	2.990652e+00	1.343917e+01	1.104230e+01
5.766005939176599e-04	2.958432e+00	1.343917e+01	8.977377e+00
5.766018452038023e-04	2.912347e+00	1.343916e+01	6.106727e+00
5.766030294307722e-04	2.863417e+00	1.343916e+01	3.212537e+00
5.766036976684163e-04	2.840294e+00	1.343916e+01	1.991787e+00
5.766045558860781e-04	2.819243e+00	1.343916e+01	1.101166e+00
5.766050512605835e-04	2.810414e+00	1.343916e+01	8.271960e-01
5.766055313076307e-04	2.803689e+00	1.343916e+01	6.838402e-01
5.766060894228063e-04	2.796921e+00	1.343916e+01	5.737812e-01
5.766069897878909e-04	2.787427e+00	1.343916e+01	4.595750e-01
5.766078979994645e-04	2.779183e+00	1.343915e+01	3.897525e-01
5.766090642480900e-04	2.770267e+00	1.343915e+01	3.425799e-01
5.766103798792339e-04	2.762055e+00	1.343915e+01	3.206772e-01
5.766122334313999e-04	2.752981e+00	1.343915e+01	3.142258e-01
5.766140295809692e-04	2.746450e+00	1.343915e+01	3.139120e-01
5.766162523252235e-04	2.741573e+00	1.343914e+01	3.137713e-01
5.766206978137321e-04	2.739691e+00	1.343913e+01	3.135551e-01
5.766295887907492e-04	2.751963e+00	1.343912e+01	3.133372e-01
5.766391459586222e-04	2.779449e+00	1.343911e+01	3.132602e-01
5.766520358949593e-04	2.827847e+00	1.343909e+01	3.132915e-01
5.766668059622795e-04	2.884701e+00	1.343906e+01	3.133803e-01
5.766833111968024e-04	2.940404e+00	1.343904e+01	3.134873e-01
5.767028137810704e-04	2.990678e+00	1.343901e+01	3.135897e-01
5.767214574687839e-04	3.022384e+00	1.343898e+01	3.136564e-01
5.767421682098938e-04	3.041680e+00	1.343895e+01	3.136969e-01
5.767652293802213e-04	3.051553e+00	1.343892e+01	3.137160e-01
5.767784303027899e-04	3.053583e+00	1.343890e+01	3.137206e-01
5.767865798452683e-04	3.053819e+00	1.343888e+01	3.137192e-01
5.767959997619500e-04	3.053767e+00	1.343887e+01	3.137171e-01
5.768046063396575e-04	3.053681e+00	1.343886e+01	3.137153e-01
5.768149266410835e-04	3.053679e+00	1.343884e+01	3.137125e-01
5.768247367248444e-04	3.053896e+00	1.343882e+01	3.137108e-01
5.768363879744588e-04	3.054522e+00	1.343881e+01	3.137085e-01
5.768496408709665e-04	3.055763e+00	1.343879e+01	3.137082e-01
5.768691234304263e-04	3.058479e+00	1.343876e+01	3.137078e-01
5.768945853123052e-04	3.063177e+00	1.343872e+01	3.137112e-01
5.769397957348810e-04	3.072940e+00	1.343865e+01	3.137194e-01
5.769783730988909e-04	3.081676e+00	1.343859e+01	3.137276e-01
5.770248425163629e-04	3.092105e+00	1.343852e+01	3.137374e-01
5.770687090185574e-04	3.101709e+00	1.343845e+01	3.137464e-01
5.771504476720073e-04	3.119423e+00	1.343832e+01	3.137621e-01
5.775425625599149e-04	3.204615e+00	1.343770e+01	3.138392e-01
5.779346774478224e-04	3.289809e+00	1.343707e+01	3.139163e-01
5.783267923357300e-04	3.375006e+00	1.343641e+01	3.139934e-01
5.787189072236377e-04	3.460206e+00	1.343573e+01	3.140705e-01
5.791110221115452e-04	3.545407e+00	1.343504e+01	3.141476e-01
5.795031369994528e-04	3.630612e+00	1.343432e+01	3.142247e-01
5.798952518873603e-04	3.715818e+00	1.343359e+01	3.143018e-01
5.849352518873616e-04	4.810846e+00	1.342102e+01	3.152927e-01
5.874601737623619e-04	5.359383e+00	1.340980e+01	3.157429e-01
5.874897050123611e-04	5.365798e+00	1.340963e+01	3.157949e-01
5.884396806901549e-04	5.572168e+00	1.340301e+01	3.159816e-01
5.884752455718404e-04	5.579917e+00	1.340271e+01	3.172269e-01
5.884963211626338e-04	5.585575e+00	1.340253e+01	3.777136e-01
5.885075104407420e-04	5.592395e+00	1.340243e+01	6.221425e-01
5.885149070430119e-04	5.604395e+00	1.340237e+01	1.197589e+00
5.885201076506301e-04	5.623278e+00	1.340232e+01	2.170015e+00
5.885247299027702e-04	5.652881e+00	1.340228e+01	3.700639e+00
5.885291259517273e-04	5.692581e+00	1.340225e+01	5.688505e+00
5.885341215339079e-04	5.743873e+00	1.340220e+01	8.111750e+00
5.885392090565836e-04	5.791140e+00	1.340216e+01	1.017126e+01
5.885450830866775e-04	5.829086e+00	1.340211e+01	1.169640e+01
5.885521412347366e-04	5.851954e+00	1.340205e+01	1.263070e+01
5.885572818849528e-04	5.854587e+00	1.340200e+01	1.291584e+01
5.885633138646342e-04	5.845972e+00	1.340195e+01	1.303234e+01
5.885694463856356e-04	5.829772e+00	1.340189e+01	1.307601e+01
5.885797023857040e-04	5.794589e+00	1.340180e+01	1.309518e+01
5.885924123788348e-04	5.747731e+00	1.340169e+01	1.309695e+01
5.886092739919007e-04	5.690066e+00	1.340154e+01	1.309007e+01
5.886290379789744e-04	5.636007e+00	1.340136e+01	1.308120e+01
5.886477082058493e-04	5.601046e+00	1.340119e+01	1.307477e+01
5.886674171621514e-04	5.579880e+00	1.340101e+01	1.307058e+01
5.886884255004946e-04	5.569203e+00	1.340081e+01	1.306828e+01
5.887054116217472e-04	5.566188e+00	1.340065e+01	1.306757e+01
5.887153340731095e-04	5.566022e+00	1.340056e+01	1.306751e+01
5.887246154039540e-04	5.566415e+00	1.340047e+01	1.306762e+01
5.887344054581571e-04	5.566951e+00	1.340038e+01	1.306780e+01
5.887448486794778e-04	5.567446e+00	1.340028e+01	1.306802e+01
5.887557726719974e-04	5.567739e+00	1.340017e+01	1.306824e+01
5.887664863035730e-04	5.567706e+00	1.340007e+01	1.306842e+01
5.887788600267702e-04	5.567232e+00	1.339994e+01	1.306858e+01
5.887924851655582e-04	5.566162e+00	1.339981e+01	1.306866e+01
5.888143885248460e-04	5.563518e+00	1.339959e+01	1.306864e+01
5.888456536856067e-04	5.558683e+00	1.339928e+01	1.306840e+01
5.888763553378168e-04	5.553330e+00	1.339896e+01	1.306804e+01
5.889101500492194e-04	5.547276e+00	1.339861e+01	1.306758e+01
5.889498898028669e-04	5.540322e+00	1.339819e+01	1.306706e+01
5.889954919132932e-04	5.532568e+00	1.339769e+01	1.306650e+01
5.890700278440800e-04	5.520053e+00	1.339684e+01	1.306562e+01
5.891703919443363e-04	5.503191e+00	1.339564e+01	1.306444e+01
5.892817933004901e-04	5.484447e+00	1.339421e+01	1.306312e+01
5.895045960127975e-04	5.446971e+00	1.339095e+01	1.306048e+01
5.897853251134490e-04	5.399782e+00	1.338579e+01	1.305715e+01
5.901405749361380e-04	5.340100e+00	1.337614e+01	1.305295e+01
5.904200606181437e-04	5.293172e+00	1.336117e+01	1.304965e+01
5.905859632369635e-04	5.265333e+00	1.334045e+01	1.304768e+01
5.906475831958385e-04	5.254994e+00	1.332243e+01	1.304696e+01
5.907006300494479e-04	5.246094e+00	1.328592e+01	1.304633e+01
5.907458891731658e-04	5.238500e+00	1.320898e+01	1.304580e+01
5.907994058953446e-04	5.229518e+00	1.303061e+01	1.304516e+01
5.908563660263697e-04	5.219955e+00	1.268401e+01	1.304449e+01
5.908929596075037e-04	5.213810e+00	1.236060e+01	1.304405e+01
5.909381661702868e-04	5.206222e+00	1.188727e+01	1.304352e+01
5.909847370000575e-04	5.198407e+00	1.135075e+01	1.304297e+01
5.910419830555680e-04	5.188806e+00	1.068866e+01	1.304229e+01
5.911003725137514e-04	5.179016e+00	1.001260e+01	1.304160e+01
5.912171514301165e-04	5.159440e+00	8.654607e+00	1.304022e+01
5.913000606417151e-04	5.145331e+00	7.685600e+00	1.303922e+01
5.913661222725665e-04	5.063686e+00	6.910582e+00	1.303179e+01
5.913957033883629e-04	4.900002e+00	6.563013e+00	1.301323e+01
5.914207508220925e-04	4.652495e+00	6.268507e+00	1.298012e+01
5.914448844019059e-04	4.383868e+00	5.984509e+00	1.294005e+01
5.914924722987096e-04	3.841585e+00	5.423721e+00	1.285726e+01
5.915191870761536e-04	3.532946e+00	5.108355e+00	1.281009e+01
5.915526564121091e-04	3.143741e+00	4.712642e+00	1.275059e+01
5.915867618471269e-04	2.745079e+00	4.308701e+00	1.268965e+01
5.916210216822208e-04	2.343006e+00	3.902207e+00	1.262820e+01
5.916441077637551e-04	2.071197e+00	3.627880e+00	1.258668e+01
5.916756249320330e-04	1.699333e+00	3.252834e+00	1.252990e+01
5.916766098435413e-04	1.687697e+00	3.241104e+00	1.252813e+01
5.916785796665578e-04	1.664407e+00	3.217642e+00	1.252457e+01
5.916825193125926e-04	1.617814e+00	3.170710e+00	1.251746e+01
5.916903986046620e-04	1.524572e+00	3.076819e+00	1.250322e+01
5.917061571888010e-04	1.337971e+00	2.888920e+00	1.247389e+01
5.917100968348358e-04	1.291288e+00	2.841916e+00	1.244581e+01
5.917150045182951e-04	1.233085e+00	2.783353e+00	1.217292e+01
5.917179495541301e-04	1.198082e+00	2.748190e+00	1.121316e+01
5.917199991138256e-04	1.173579e+00	2.723679e+00	8.945908e+00
5.917221840395712e-04	1.147282e+00	2.697484e+00	4.634038e+00
5.917232085595522e-04	1.134922e+00	2.685193e+00	2.441421e+00
5.917237998980616e-04	1.127811e+00	2.678109e+00	1.554008e+00
5.917245532147918e-04	1.118790e+00	2.669094e+00	9.532101e-01
5.917249667737445e-04	1.113849e+00	2.664148e+00	7.692001e-01
5.917254767094371e-04	1.107764e+00	2.658050e+00	6.372554e-01
5.917260436045756e-04	1.101004e+00	2.651272e+00	5.377128e-01
5.917269485482286e-04	1.090219e+00	2.640453e+00	4.360029e-01
5.917278910472189e-04	1.078992e+00	2.629187e+00	3.725742e-01
5.917291233248998e-04	1.064321e+00	2.614458e+00	3.304227e-01
5.917304696688840e-04	1.048299e+00	2.598366e+00	3.126492e-01
5.917322029987925e-04	1.027678e+00	2.577651e+00	3.084036e-01
5.917340418199416e-04	1.005809e+00	2.555675e+00	3.082300e-01
5.917364713636120e-04	9.769220e-01	2.526638e+00	3.080448e-01
5.917413304509511e-04	9.191580e-01	2.468562e+00	3.077512e-01
5.917510486256310e-04	8.036234e-01	2.352382e+00	3.073311e-01
5.917639253205549e-04	6.504768e-01	2.198368e+00	3.069216e-01
5.917774480092113e-04	4.895304e-01	2.036522e+00	3.065700e-01
5.917914833416214e-04	3.223232e-01	1.868422e+00	3.062304e-01
5.918087281309957e-04	1.166257e-01	1.661714e+00	3.058200e-01
5.918375099630228e-04	-2.273187e-01	1.316301e+00	3.051356e-01
5.918891481679865e-04	-8.463597e-01	6.952888e-01	3.039063e-01
5.919924245779123e-04	-2.091704e+00	-5.517502e-01	3.014388e-01
5.921989773977638e-04	-4.604620e+00	-3.065984e+00	2.964785e-01
5.924574109310611e-04	-7.778945e+00	-6.249839e+00	2.902384e-01
5.925769666626553e-04	-9.260739e+00	-7.737168e+00	2.873372e-01
5.926486254493515e-04	-1.015545e+01	-8.633258e+00	2.855924e-01
5.927080421121843e-04	-1.090123e+01	-9.379366e+00	2.841434e-01
5.927566274656557e-04	-1.151409e+01	-9.991813e+00	2.829569e-01
5.928897886306825e-04	-1.320783e+01	-1.168145e+01	2.797140e-01
5.929029819421987e-04	-1.334413e+01	-1.184921e+01	2.794256e-01
5.929293685652294e-04	-1.348703e+01	-1.204511e+01	2.791161e-01
5.929639806235409e-04	-1.354880e+01	-1.210982e+01	2.789863e-01
5.930116220441654e-04	-1.357175e+01	-1.214768e+01	2.789768e-01
5.930569612160302e-04	-1.358317e+01	-1.216886e+01	2.789975e-01
5.931365527212188e-04	-1.359394e+01	-1.219312e+01	2.790512e-01
5.932957357315978e-04	-1.360520e+01	-1.221062e+01	2.791789e-01
5.933007102006723e-04	-1.360533e+01	-1.221063e+01	2.791834e-01
5.933106591388213e-04	-1.360534e+01	-1.221064e+01	2.791930e-01
5.933305570151193e-04	-1.360535e+01	-1.221065e+01	2.792117e-01
5.933703527677137e-04	-1.360537e+01	-1.221068e+01	2.792488e-01
5.939274933040375e-04	-1.360555e+01	-1.221091e+01	2.797438e-01
5.945642253455518e-04	-1.360563e+01	-1.221101e+01	2.802678e-01
5.952558935547435e-04	-1.360565e+01	-1.221103e+01	2.807940e-01
5.960816163944546e-04	-1.360561e+01	-1.221099e+01	2.813647e-01
5.969419083536823e-04	-1.360554e+01	-1.221091e+01	2.818998e-01
5.979744061194673e-04	-1.360543e+01	-1.221080e+01	2.824762e-01
5.989956036144967e-04	-1.360534e+01	-1.221070e+01	2.829941e-01
5.998748492665497e-04	-1.360528e+01	-1.221064e+01	2.834082e-01
6.006348760829536e-04	-1.360524e+01	-1.221061e+01	2.837497e-01
6.017479163461931e-04	-1.360521e+01	-1.221058e+01	2.842268e-01
6.024476381132002e-04	-1.360521e+01	-1.221058e+01	2.845133e-01
6.034257685501639e-04	-1.360520e+01	-1.221057e+01	2.848989e-01
6.045126047930054e-04	-1.360520e+01	-1.221057e+01	2.853074e-01
6.059953927452909e-04	-1.360519e+01	-1.221056e+01	2.858328e-01
6.076916811746311e-04	-1.360519e+01	-1.221056e+01	2.863898e-01
6.102116811746317e-04	-1.360519e+01	-1.221056e+01	2.871445e-01
6.127316811746324e-04	-1.360520e+01	-1.221057e+01	2.878243e-01
6.152516811746330e-04	-1.360520e+01	-1.221057e+01	2.884306e-01
6.177716811746337e-04	-1.360520e+01	-1.221057e+01	2.889713e-01
6.202916811746343e-04	-1.360520e+01	-1.221057e+01	2.894534e-01
6.228116811746350e-04	-1.360520e+01	-1.221057e+01	2.898833e-01
6.253316811746356e-04	-1.360520e+01	-1.221057e+01	2.902667e-01
6.278516811746362e-04	-1.360520e+01	-1.221057e+01	2.906099e-01
6.300000000000004e-04	-1.360520e+01	-1.221057e+01	2.908789e-01
