;Scopy version,f4beeb1
;Exported on,samedi mai 18/05/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
651,-0.00949,-13.6469,0.183741
652,-0.00948,-13.6469,0.233852
653,-0.00947,-13.6469,0.183741
654,-0.00946,-13.6469,0.183741
655,-0.00945,-13.6469,0.200445
656,-0.00944,-13.6469,0.233852
657,-0.00943,-13.6469,0.183741
658,-0.00942,-13.6469,0.200445
659,-0.00941,-13.6469,0.200445
660,-0.0094,-13.6469,0.200445
661,-0.00939,-13.6469,0.183741
662,-0.00938,-13.6469,0.233852
663,-0.00937,-13.6469,0.200445
664,-0.00936,-13.6469,0.200445
665,-0.00935,-13.6469,0.200445
666,-0.00934,-13.6469,0.200445
667,-0.00933,-13.6469,0.200445
668,-0.00932,-13.6469,0.200445
669,-0.00931,-13.6469,0.200445
670,-0.0093,-13.6469,0.200445
671,-0.00929,-13.6469,0.200445
672,-0.00928,-13.6469,0.200445
673,-0.00927,-13.6469,0.200445
674,-0.00926,-13.6469,0.200445
675,-0.00925,-13.6469,0.200445
676,-0.00924,-13.6469,0.200445
677,-0.00923,-13.6469,0.200445
678,-0.00922,-13.6469,0.200445
679,-0.00921,-13.6469,0.200445
680,-0.0092,-13.6469,0.200445
681,-0.00919,-13.6469,0.200445
682,-0.00918,-13.6469,0.200445
683,-0.00917,-13.6469,0.200445
684,-0.00916,-13.6469,0.200445
685,-0.00915,-13.6469,0.200445
686,-0.00914,-13.6469,0.200445
687,-0.00913,-13.6469,0.200445
688,-0.00912,-13.6469,0.183741
689,-0.00911,-13.6469,0.233852
690,-0.0091,-13.6469,0.200445
691,-0.00909,-13.6469,0.200445
692,-0.00908,-13.6469,0.200445
693,-0.00907,-13.6469,0.200445
694,-0.00906,-13.6469,0.183741
695,-0.00905,-13.6469,0.233852
696,-0.00904,-13.6469,0.200445
697,-0.00903,-13.6469,0.200445
698,-0.00902,-13.6469,0.200445
699,-0.00901,-13.6469,0.200445
700,-0.009,-13.6469,0.200445
701,-0.00899,-13.6469,0.200445
702,-0.00898,-13.6803,0.200445
703,-0.00897,-13.6636,0.200445
704,-0.00896,-13.6469,0.200445
705,-0.00895,-13.6469,0.200445
706,-0.00894,-13.6469,0.200445
