;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
566,-0.02634,2.80623,0.0334074
567,-0.02633,2.78952,0.0334074
568,-0.02632,2.82293,0.0334074
569,-0.02631,2.80623,0.0334074
570,-0.0263,2.80623,0.0334074
571,-0.02629,2.83963,0.0167037
572,-0.02628,2.82293,0.0167037
573,-0.02627,2.85634,0.0167037
574,-0.02626,2.83963,0
575,-0.02625,2.87304,0.0334074
576,-0.02624,2.87304,0.0334074
577,-0.02623,2.87304,0.0334074
578,-0.02622,2.90645,0.0334074
579,-0.02621,2.88974,0.0334074
580,-0.0262,2.92315,0.0334074
581,-0.02619,2.92315,0.0334074
582,-0.02618,2.92315,0.0334074
583,-0.02617,2.95656,0.0334074
584,-0.02616,2.95656,0.0334074
585,-0.02615,2.95656,0.0334074
586,-0.02614,2.98997,0.0334074
587,-0.02613,2.97326,0.0334074
588,-0.02612,3.00667,0.0334074
589,-0.02611,2.98997,0.0334074
590,-0.0261,3.02337,0.0334074
591,-0.02609,3.00667,0.0334074
592,-0.02608,3.04008,0.0334074
593,-0.02607,3.02337,0.0334074
594,-0.02606,3.04008,0.0334074
595,-0.02605,3.04008,0.0334074
596,-0.02604,3.05678,0.0334074
597,-0.02603,3.05678,0.0334074
598,-0.02602,3.07348,0.0334074
599,-0.02601,3.07348,0.0334074
600,-0.026,3.09019,0.0334074
601,-0.02599,3.09019,0.0334074
602,-0.02598,3.1236,0.0334074
603,-0.02597,3.1236,0.0334074
604,-0.02596,3.1236,0.0334074
605,-0.02595,3.1403,0.0334074
606,-0.02594,3.1403,0.0334074
607,-0.02593,3.157,0.0334074
608,-0.02592,3.157,0.0334074
609,-0.02591,3.157,0.0334074
610,-0.0259,3.20711,0.0334074
611,-0.02589,3.17371,0.0334074
612,-0.02588,3.22382,0.0334074
613,-0.02587,3.20711,0.0334074
614,-0.02586,3.24052,0.0334074
615,-0.02585,3.22382,0.0334074
616,-0.02584,3.25723,0.0334074
617,-0.02583,3.24052,0.0334074
618,-0.02582,3.27393,0.0334074
619,-0.02581,3.25723,0.0334074
620,-0.0258,3.29063,0.0334074
621,-0.02579,3.27393,0.0334074
622,-0.02578,3.30734,0.0334074
623,-0.02577,3.29063,0.0334074
624,-0.02576,3.32404,0.0334074
625,-0.02575,3.32404,0.0334074
626,-0.02574,3.32404,0.0334074
627,-0.02573,3.34074,0.0334074
628,-0.02572,3.34074,0.0334074
629,-0.02571,3.35745,0.0334074
630,-0.0257,3.35745,0.0334074
631,-0.02569,3.37415,0.0334074
632,-0.02568,3.37415,0.0334074
633,-0.02567,3.37415,0.0334074
634,-0.02566,3.40756,0.0334074
635,-0.02565,3.39086,0.0334074
636,-0.02564,3.42426,0.0334074
637,-0.02563,3.40756,0.0334074
638,-0.02562,3.45767,0.0334074
639,-0.02561,3.42426,0.0334074
640,-0.0256,3.47437,0.0334074
641,-0.02559,3.47437,0.0334074
642,-0.02558,3.47437,0.0334074
643,-0.02557,3.49108,0.0334074
644,-0.02556,3.49108,0.0334074
645,-0.02555,3.49108,0.0334074
646,-0.02554,3.52449,0.0334074
647,-0.02553,3.50778,0.0334074
648,-0.02552,3.54119,0.0334074
649,-0.02551,3.54119,0.0334074
650,-0.0255,3.54119,0.0334074
651,-0.02549,3.54119,0.0334074
652,-0.02548,3.55789,0.0334074
653,-0.02547,3.55789,0.0334074
654,-0.02546,3.5746,0.0334074
655,-0.02545,3.5746,0.0334074
656,-0.02544,3.608,0.0334074
657,-0.02543,3.5913,0.0334074
658,-0.02542,3.62471,0.0334074
659,-0.02541,3.608,0.0334074
660,-0.0254,3.64141,0.0334074
661,-0.02539,3.62471,0.0334074
662,-0.02538,3.65811,0.0334074
663,-0.02537,3.64141,0.0334074
664,-0.02536,3.67482,0.0334074
665,-0.02535,3.67482,0.0334074
666,-0.02534,3.67482,0.0334074
667,-0.02533,3.67482,0.0334074
668,-0.02532,3.72493,0.0334074
669,-0.02531,3.70823,0.0334074
670,-0.0253,3.74163,0.0334074
671,-0.02529,3.72493,0.0334074
672,-0.02528,3.75834,0.0334074
673,-0.02527,3.74163,0.0334074
674,-0.02526,3.77504,0.0334074
675,-0.02525,3.75834,0.0334074
676,-0.02524,3.79174,0.0334074
677,-0.02523,3.79174,0.0334074
678,-0.02522,3.79174,0.0334074
679,-0.02521,3.79174,0.0334074
680,-0.0252,3.82515,0.0334074
681,-0.02519,3.80845,0.0334074
682,-0.02518,3.84186,0.0334074
683,-0.02517,3.84186,0.0334074
684,-0.02516,3.84186,0.0334074
685,-0.02515,3.84186,0.0334074
686,-0.02514,3.87526,0.0334074
687,-0.02513,3.85856,0.0334074
688,-0.02512,3.89197,0.0334074
689,-0.02511,3.87526,0.0334074
690,-0.0251,3.90867,0.0334074
691,-0.02509,3.89197,0.0334074
692,-0.02508,3.94208,0.0334074
693,-0.02507,3.90867,0.0334074
694,-0.02506,3.95878,0.0334074
695,-0.02505,3.94208,0.0334074
