;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
970,-0.0223,0.250556
971,-0.02229,0.217148
972,-0.02228,0.367482
973,-0.02227,0.283963
974,-0.02226,0.250556
975,-0.02225,0.283963
976,-0.02224,0.434297
977,-0.02223,0.350778
978,-0.02222,0.317371
979,-0.02221,0.26726
980,-0.0222,0.217148
981,-0.02219,0.183741
982,-0.02218,0.367482
983,-0.02217,0.300667
984,-0.02216,0.283963
985,-0.02215,0.250556
986,-0.02214,0.300667
987,-0.02213,0.217148
988,-0.02212,0.183741
989,-0.02211,0.367482
990,-0.0221,0.300667
991,-0.02209,0.250556
992,-0.02208,0.367482
993,-0.02207,0.300667
994,-0.02206,0.250556
995,-0.02205,0.334074
996,-0.02204,0.300667
997,-0.02203,0.26726
998,-0.02202,0.217148
999,-0.02201,0.384186
1000,-0.022,0.317371
1001,-0.02199,0.283963
1002,-0.02198,0.283963
1003,-0.02197,0.200445
1004,-0.02196,0.167037
1005,-0.02195,0.400889
1006,-0.02194,0.317371
1007,-0.02193,0.283963
1008,-0.02192,0.250556
1009,-0.02191,0.283963
1010,-0.0219,0.384186
1011,-0.02189,0.350778
1012,-0.02188,0.283963
1013,-0.02187,0.250556
1014,-0.02186,0.217148
1015,-0.02185,0.183741
1016,-0.02184,0.384186
1017,-0.02183,0.300667
1018,-0.02182,0.283963
1019,-0.02181,0.250556
1020,-0.0218,0.250556
1021,-0.02179,0.283963
1022,-0.02178,0.200445
1023,-0.02177,0.26726
1024,-0.02176,0.350778
1025,-0.02175,0.317371
1026,-0.02174,0.26726
1027,-0.02173,0.217148
1028,-0.02172,0.350778
1029,-0.02171,0.283963
1030,-0.0217,0.250556
