;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
446,-0.02754,0.250556,1.52004
447,-0.02753,0.250556,1.53674
448,-0.02752,0.250556,1.53674
449,-0.02751,0.250556,1.55345
450,-0.0275,0.250556,1.55345
451,-0.02749,0.250556,1.57015
452,-0.02748,0.250556,1.57015
453,-0.02747,0.250556,1.58685
454,-0.02746,0.250556,1.58685
455,-0.02745,0.250556,1.60356
456,-0.02744,0.250556,1.60356
457,-0.02743,0.250556,1.63696
458,-0.02742,0.250556,1.63696
459,-0.02741,0.250556,1.65367
460,-0.0274,0.250556,1.65367
461,-0.02739,0.250556,1.65367
462,-0.02738,0.250556,1.68708
463,-0.02737,0.250556,1.68708
464,-0.02736,0.250556,1.70378
465,-0.02735,0.250556,1.70378
466,-0.02734,0.250556,1.72048
467,-0.02733,0.250556,1.72048
468,-0.02732,0.250556,1.73719
469,-0.02731,0.250556,1.73719
470,-0.0273,0.250556,1.75389
471,-0.02729,0.250556,1.75389
472,-0.02728,0.250556,1.77059
473,-0.02727,0.250556,1.77059
474,-0.02726,0.250556,1.7873
475,-0.02725,0.250556,1.7873
476,-0.02724,0.217148,1.804
477,-0.02723,0.217148,1.804
478,-0.02722,0.250556,1.82071
479,-0.02721,0.250556,1.83741
480,-0.0272,0.250556,1.83741
481,-0.02719,0.250556,1.87082
482,-0.02718,0.250556,1.87082
483,-0.02717,0.250556,1.88752
484,-0.02716,0.250556,1.88752
485,-0.02715,0.250556,1.90422
486,-0.02714,0.250556,1.90422
487,-0.02713,0.250556,1.92093
488,-0.02712,0.250556,1.92093
489,-0.02711,0.250556,1.93763
490,-0.0271,0.250556,1.93763
491,-0.02709,0.200445,1.95434
492,-0.02708,0.250556,1.95434
493,-0.02707,0.250556,1.97104
494,-0.02706,0.250556,1.97104
495,-0.02705,0.250556,1.98774
496,-0.02704,0.250556,1.98774
497,-0.02703,0.250556,2.00445
498,-0.02702,0.250556,2.00445
499,-0.02701,0.250556,2.02115
500,-0.027,0.200445,2.02115
501,-0.02699,0.217148,2.03785
502,-0.02698,0.250556,2.03785
503,-0.02697,0.200445,2.05456
504,-0.02696,0.200445,2.05456
505,-0.02695,0.250556,2.07126
506,-0.02694,0.200445,2.07126
507,-0.02693,0.200445,2.10467
508,-0.02692,0.250556,2.10467
509,-0.02691,0.250556,2.12137
510,-0.0269,0.0668149,2.12137
