time	V(v_controle)	V(v_integrateur)
1.081622245047555e-02	2.848885e-01	2.364481e-01
1.081632037295080e-02	2.848885e-01	2.365422e-01
1.081646788126644e-02	2.848885e-01	2.366841e-01
1.081676289789771e-02	2.848885e-01	2.369677e-01
1.081717640836048e-02	2.848885e-01	2.373653e-01
1.081779629694592e-02	2.848885e-01	2.379614e-01
1.081846903621374e-02	2.848885e-01	2.386082e-01
1.081945719216020e-02	2.848885e-01	2.395583e-01
1.083102533151756e-02	2.848885e-01	2.506813e-01
1.083111548021104e-02	2.848885e-01	2.507680e-01
1.083119037854004e-02	2.848885e-01	2.508400e-01
1.083125868780737e-02	2.848885e-01	2.509057e-01
1.083126082247198e-02	2.848885e-01	2.509077e-01
1.083126509180119e-02	2.848885e-01	2.509118e-01
1.083127363045960e-02	2.848885e-01	2.509201e-01
1.083129070777644e-02	2.848885e-01	2.509365e-01
1.083129497710564e-02	2.848885e-01	2.509406e-01
1.083129926890075e-02	2.848885e-01	2.509447e-01
1.083130254011221e-02	2.848885e-01	2.509479e-01
1.083130448943673e-02	2.848885e-01	2.509497e-01
1.083130602440348e-02	2.848885e-01	2.509512e-01
1.083130742664682e-02	2.848885e-01	2.509525e-01
1.083130811489447e-02	2.848885e-01	2.509532e-01
1.083130887853547e-02	2.848885e-01	2.509539e-01
1.083130941818946e-02	2.848885e-01	2.509545e-01
1.083130991607903e-02	2.848885e-01	2.509550e-01
1.083131047745772e-02	2.848885e-01	2.509555e-01
1.083131125810099e-02	2.848885e-01	2.509562e-01
1.083131219518558e-02	2.848885e-01	2.509571e-01
1.083131331519377e-02	2.848885e-01	2.509582e-01
1.083131463256005e-02	2.848885e-01	2.509595e-01
1.083131634664984e-02	2.848885e-01	2.509611e-01
1.083131826020826e-02	2.848885e-01	2.509630e-01
1.083132023788119e-02	2.848885e-01	2.509649e-01
1.083132419322705e-02	2.848885e-01	2.509687e-01
1.083133210391877e-02	2.848885e-01	2.509763e-01
1.083134178962815e-02	2.848885e-01	2.509856e-01
1.083135384533266e-02	2.848885e-01	2.509972e-01
1.083136836781427e-02	2.848885e-01	2.510111e-01
1.083138633064706e-02	2.848885e-01	2.510284e-01
1.083140499743090e-02	2.848885e-01	2.510464e-01
1.083142410893468e-02	2.848885e-01	2.510647e-01
1.083144388972228e-02	2.848885e-01	2.510838e-01
1.083146700291812e-02	2.848885e-01	2.511060e-01
1.083148118993016e-02	2.848885e-01	2.511196e-01
1.083148989452464e-02	2.848885e-01	2.511280e-01
1.083149914800472e-02	2.848885e-01	2.511369e-01
1.083150780039501e-02	2.848885e-01	2.511452e-01
1.083151789019697e-02	2.848885e-01	2.511549e-01
1.083152773165702e-02	2.848885e-01	2.511644e-01
1.083153913169265e-02	2.848885e-01	2.511753e-01
1.083155179299054e-02	2.848885e-01	2.511875e-01
1.083157051306504e-02	2.848885e-01	2.512055e-01
1.083159466416178e-02	2.848885e-01	2.512287e-01
1.083163561158927e-02	2.848885e-01	2.512681e-01
1.083166869568242e-02	2.848885e-01	2.512999e-01
1.083170818598882e-02	2.848885e-01	2.513379e-01
1.083175184164286e-02	2.848885e-01	2.513799e-01
1.083181626203485e-02	2.848885e-01	2.514418e-01
1.083222600256252e-02	2.848885e-01	2.518358e-01
1.083347074248798e-02	2.848885e-01	2.530326e-01
1.083471548241345e-02	2.848885e-01	2.542295e-01
1.083596022233892e-02	2.848885e-01	2.554263e-01
1.083720496226438e-02	2.848885e-01	2.566231e-01
1.083844970218985e-02	2.848885e-01	2.578200e-01
1.083969444211531e-02	2.848885e-01	2.590168e-01
1.084093918204078e-02	2.848885e-01	2.602136e-01
1.084095126923740e-02	2.848885e-01	2.602253e-01
1.084318455978713e-02	2.848885e-01	2.623726e-01
1.084318787439676e-02	2.848885e-01	2.623758e-01
1.084319450361602e-02	2.848885e-01	2.623822e-01
1.084319974448291e-02	2.848885e-01	2.623872e-01
1.084320635798378e-02	2.848885e-01	2.623936e-01
1.084321177078144e-02	2.848885e-01	2.623988e-01
1.084321686380960e-02	2.848885e-01	2.624037e-01
1.084322125019667e-02	2.848885e-01	2.624079e-01
1.084322550687760e-02	2.848885e-01	2.624120e-01
1.084323021411081e-02	2.848885e-01	2.624165e-01
1.084323520521433e-02	2.848885e-01	2.624213e-01
1.084324124719749e-02	2.848885e-01	2.624271e-01
1.084324740822375e-02	2.848885e-01	2.624331e-01
1.084325171887594e-02	2.848885e-01	2.624372e-01
1.084325711570066e-02	2.848885e-01	2.624424e-01
1.084326300164368e-02	2.848885e-01	2.624480e-01
1.084327144096539e-02	2.848885e-01	2.624561e-01
1.084328167823360e-02	2.848885e-01	2.624660e-01
1.084329857112500e-02	2.848885e-01	2.624823e-01
1.084331828548325e-02	2.848885e-01	2.625012e-01
1.084333720191918e-02	2.848885e-01	2.625194e-01
1.084335624037506e-02	2.848885e-01	2.625377e-01
1.084337612583316e-02	2.848885e-01	2.625568e-01
1.084340177452846e-02	2.848885e-01	2.625815e-01
1.084341282394441e-02	2.848885e-01	2.625921e-01
1.084342160824602e-02	2.848885e-01	2.626005e-01
1.084343191947193e-02	2.848885e-01	2.626105e-01
1.084344217742813e-02	2.848885e-01	2.626203e-01
1.084345243020026e-02	2.848885e-01	2.626302e-01
1.084346332411889e-02	2.848885e-01	2.626407e-01
1.084347536364640e-02	2.848885e-01	2.626522e-01
1.084348900058279e-02	2.848885e-01	2.626654e-01
1.084351000362349e-02	2.848885e-01	2.626855e-01
1.084354074170030e-02	2.848885e-01	2.627151e-01
1.084357155774320e-02	2.848885e-01	2.627447e-01
1.084360494041871e-02	2.848885e-01	2.627768e-01
1.084364447505580e-02	2.848885e-01	2.628148e-01
1.084368873873637e-02	2.848885e-01	2.628574e-01
1.084375997150076e-02	2.848885e-01	2.629259e-01
1.084385562336010e-02	2.848885e-01	2.630179e-01
1.084396392616654e-02	2.848885e-01	2.631220e-01
1.084418053177942e-02	2.848885e-01	2.633303e-01
1.084445416659491e-02	2.848885e-01	2.635934e-01
1.084500143622588e-02	2.848885e-01	2.641196e-01
1.084557447063494e-02	2.848885e-01	2.646706e-01
1.084642453195111e-02	2.848885e-01	2.654879e-01
1.084920752714880e-02	2.848885e-01	2.681638e-01
1.085832036044534e-02	2.848885e-01	2.769260e-01
1.085849730866469e-02	2.848885e-01	2.770961e-01
1.085850283829654e-02	2.848885e-01	2.771014e-01
1.085851389756025e-02	2.848885e-01	2.771120e-01
1.085852168661611e-02	2.848885e-01	2.771195e-01
1.085852991148020e-02	2.848885e-01	2.771274e-01
1.085861704125174e-02	2.848885e-01	2.772112e-01
1.085865686300892e-02	2.848885e-01	2.772495e-01
1.085869727628660e-02	2.848885e-01	2.772884e-01
1.085874006564890e-02	2.848885e-01	2.773295e-01
1.085875076298947e-02	2.848885e-01	2.773398e-01
1.085877215767062e-02	2.848885e-01	2.773604e-01
1.085877750634091e-02	2.848885e-01	2.773655e-01
1.085878820368148e-02	2.848885e-01	2.773758e-01
1.085880959836263e-02	2.848885e-01	2.773964e-01
1.085881494703292e-02	2.848885e-01	2.774015e-01
1.085881628420049e-02	2.848885e-01	2.774028e-01
1.085881895853564e-02	2.848885e-01	2.774054e-01
1.085882430720593e-02	2.848885e-01	2.774105e-01
1.085882810517688e-02	2.848885e-01	2.774142e-01
1.085883113531696e-02	2.848885e-01	2.774171e-01
1.085883352914154e-02	2.848885e-01	2.774194e-01
1.085883513250822e-02	2.848885e-01	2.774209e-01
1.085883641463441e-02	2.848885e-01	2.774222e-01
1.085883771369999e-02	2.848885e-01	2.774234e-01
1.085883891134546e-02	2.848885e-01	2.774245e-01
1.085883958029098e-02	2.848885e-01	2.774252e-01
1.085884041730830e-02	2.848885e-01	2.774260e-01
1.085884086573630e-02	2.848885e-01	2.774264e-01
1.085884134616827e-02	2.848885e-01	2.774269e-01
1.085884190374222e-02	2.848885e-01	2.774274e-01
1.085884286003025e-02	2.848885e-01	2.774284e-01
1.085884375076611e-02	2.848885e-01	2.774292e-01
1.085884494388751e-02	2.848885e-01	2.774304e-01
1.085884625700436e-02	2.848885e-01	2.774316e-01
1.085884818762546e-02	2.848885e-01	2.774335e-01
1.085884992726396e-02	2.848885e-01	2.774352e-01
1.085885230383280e-02	2.848885e-01	2.774374e-01
1.085885705697048e-02	2.848885e-01	2.774420e-01
1.085886656324584e-02	2.848885e-01	2.774511e-01
1.085887606668741e-02	2.848885e-01	2.774603e-01
1.085888948360172e-02	2.848885e-01	2.774732e-01
1.085890445572693e-02	2.848885e-01	2.774876e-01
1.085892081978086e-02	2.848885e-01	2.775033e-01
1.085894040952833e-02	2.848885e-01	2.775221e-01
1.085895909399997e-02	2.848885e-01	2.775401e-01
1.085898009053639e-02	2.848885e-01	2.775603e-01
1.085900377474153e-02	2.848885e-01	2.775831e-01
1.085901609877555e-02	2.848885e-01	2.775949e-01
1.085902361751587e-02	2.848885e-01	2.776022e-01
1.085903212467286e-02	2.848885e-01	2.776103e-01
1.085904122506648e-02	2.848885e-01	2.776191e-01
1.085905118571417e-02	2.848885e-01	2.776287e-01
1.085906143717404e-02	2.848885e-01	2.776385e-01
1.085907273413772e-02	2.848885e-01	2.776494e-01
1.085908661719294e-02	2.848885e-01	2.776627e-01
1.085910594740217e-02	2.848885e-01	2.776813e-01
1.085913253891095e-02	2.848885e-01	2.777069e-01
1.085917918391213e-02	2.848885e-01	2.777517e-01
1.085921963285126e-02	2.848885e-01	2.777906e-01
1.085926507143819e-02	2.848885e-01	2.778343e-01
1.085931066528584e-02	2.848885e-01	2.778782e-01
1.085939785608429e-02	2.848885e-01	2.779620e-01
1.086021469652118e-02	2.848885e-01	2.787474e-01
1.086103153695808e-02	2.848885e-01	2.795328e-01
1.086184837739497e-02	2.848885e-01	2.803182e-01
1.086266521783187e-02	2.848885e-01	2.811036e-01
1.086348205826877e-02	2.848885e-01	2.818890e-01
1.086429889870566e-02	2.848885e-01	2.826744e-01
1.086511573914256e-02	2.848885e-01	2.834598e-01
1.086518076430104e-02	2.848885e-01	2.835224e-01
1.087067949907483e-02	2.848885e-01	2.888095e-01
1.087072446901009e-02	2.848885e-01	2.888527e-01
1.087073389661889e-02	2.848885e-01	2.888618e-01
1.087074388688028e-02	2.848885e-01	2.888714e-01
1.087075004014641e-02	2.848885e-01	2.888773e-01
1.087075540110217e-02	2.848885e-01	2.888825e-01
1.087075972878275e-02	2.848885e-01	2.888866e-01
1.087076403513143e-02	2.848885e-01	2.888908e-01
1.087076824582320e-02	2.848885e-01	2.888948e-01
1.087077365692570e-02	2.848885e-01	2.889000e-01
1.087077901366397e-02	2.848885e-01	2.889052e-01
1.087078484754611e-02	2.848885e-01	2.889108e-01
1.087079058236468e-02	2.848885e-01	2.889163e-01
1.087079563053471e-02	2.848885e-01	2.889211e-01
1.087080152530013e-02	2.848885e-01	2.889268e-01
1.087080804995620e-02	2.848885e-01	2.889331e-01
1.087081753279474e-02	2.848885e-01	2.889422e-01
1.087083022715306e-02	2.848885e-01	2.889544e-01
1.087084750092930e-02	2.848885e-01	2.889710e-01
1.087086711410246e-02	2.848885e-01	2.889899e-01
1.087088590056506e-02	2.848885e-01	2.890079e-01
1.087090539426953e-02	2.848885e-01	2.890267e-01
1.087092642360800e-02	2.848885e-01	2.890469e-01
1.087094391366866e-02	2.848885e-01	2.890637e-01
1.087095393506549e-02	2.848885e-01	2.890733e-01
1.087096316458348e-02	2.848885e-01	2.890822e-01
1.087097298236499e-02	2.848885e-01	2.890917e-01
1.087098339428024e-02	2.848885e-01	2.891017e-01
1.087099436384189e-02	2.848885e-01	2.891122e-01
1.087100502625731e-02	2.848885e-01	2.891225e-01
1.087101742257494e-02	2.848885e-01	2.891344e-01
1.087103094102879e-02	2.848885e-01	2.891474e-01
1.087105282522958e-02	2.848885e-01	2.891684e-01
1.087108384642095e-02	2.848885e-01	2.891983e-01
1.087111468260557e-02	2.848885e-01	2.892279e-01
1.087114848503936e-02	2.848885e-01	2.892604e-01
1.087118821779282e-02	2.848885e-01	2.892986e-01
1.087123361910089e-02	2.848885e-01	2.893423e-01
1.087130768333252e-02	2.848885e-01	2.894135e-01
1.087140704278134e-02	2.848885e-01	2.895090e-01
1.087151818250976e-02	2.848885e-01	2.896159e-01
1.087174046196658e-02	2.848885e-01	2.898296e-01
1.087202000347687e-02	2.848885e-01	2.900984e-01
1.087257908649745e-02	2.848885e-01	2.906360e-01
1.087315767202081e-02	2.848885e-01	2.911923e-01
1.087402572278686e-02	2.848885e-01	2.920269e-01
1.087689605724723e-02	2.848885e-01	2.947868e-01
1.088620461379379e-02	2.848885e-01	3.037372e-01
1.088622544289514e-02	2.848885e-01	3.037572e-01
1.088626060504038e-02	2.848885e-01	3.037910e-01
1.088630327827245e-02	2.848885e-01	3.038320e-01
1.088634227094694e-02	2.848885e-01	3.038695e-01
1.088635081160737e-02	2.848885e-01	3.038777e-01
1.088636789292823e-02	2.848885e-01	3.038942e-01
1.088640205556994e-02	2.848885e-01	3.039270e-01
1.088640312315249e-02	2.848885e-01	3.039280e-01
1.088640525831760e-02	2.848885e-01	3.039301e-01
1.088640952864782e-02	2.848885e-01	3.039342e-01
1.088641806930825e-02	2.848885e-01	3.039424e-01
1.088642413389778e-02	2.848885e-01	3.039482e-01
1.088642716085847e-02	2.848885e-01	3.039511e-01
1.088642907000607e-02	2.848885e-01	3.039530e-01
1.088643093419378e-02	2.848885e-01	3.039548e-01
1.088643169945887e-02	2.848885e-01	3.039555e-01
1.088643237682921e-02	2.848885e-01	3.039562e-01
1.088643284800673e-02	2.848885e-01	3.039566e-01
1.088643342655012e-02	2.848885e-01	3.039572e-01
1.088643395585312e-02	2.848885e-01	3.039577e-01
1.088643484177937e-02	2.848885e-01	3.039585e-01
1.088643574284915e-02	2.848885e-01	3.039594e-01
1.088643699518719e-02	2.848885e-01	3.039606e-01
1.088643830242749e-02	2.848885e-01	3.039618e-01
1.088644002869414e-02	2.848885e-01	3.039635e-01
1.088644185547414e-02	2.848885e-01	3.039653e-01
1.088644415623034e-02	2.848885e-01	3.039675e-01
1.088644875774273e-02	2.848885e-01	3.039719e-01
1.088645796076752e-02	2.848885e-01	3.039807e-01
1.088646753638791e-02	2.848885e-01	3.039899e-01
1.088648072426994e-02	2.848885e-01	3.040026e-01
1.088649566860903e-02	2.848885e-01	3.040170e-01
1.088651203425947e-02	2.848885e-01	3.040327e-01
1.088653164109575e-02	2.848885e-01	3.040516e-01
1.088655027450096e-02	2.848885e-01	3.040695e-01
1.088657120160467e-02	2.848885e-01	3.040896e-01
1.088659461307670e-02	2.848885e-01	3.041121e-01
1.088660720732772e-02	2.848885e-01	3.041243e-01
1.088661496969523e-02	2.848885e-01	3.041317e-01
1.088662352493347e-02	2.848885e-01	3.041399e-01
1.088663259639397e-02	2.848885e-01	3.041487e-01
1.088664252107076e-02	2.848885e-01	3.041582e-01
1.088665274064445e-02	2.848885e-01	3.041680e-01
1.088666399484194e-02	2.848885e-01	3.041789e-01
1.088667763711544e-02	2.848885e-01	3.041920e-01
1.088669673865904e-02	2.848885e-01	3.042103e-01
1.088672277393558e-02	2.848885e-01	3.042354e-01
1.088676759950108e-02	2.848885e-01	3.042785e-01
1.088680618317390e-02	2.848885e-01	3.043156e-01
1.088685245040502e-02	2.848885e-01	3.043601e-01
1.088689647773279e-02	2.848885e-01	3.044024e-01
1.088697829802338e-02	2.848885e-01	3.044811e-01
1.088737161813173e-02	2.848885e-01	3.048592e-01
1.088776493824009e-02	2.848885e-01	3.052374e-01
1.088815825834845e-02	2.848885e-01	3.056156e-01
1.088855157845681e-02	2.848885e-01	3.059938e-01
1.088894489856516e-02	2.848885e-01	3.063720e-01
1.088933821867352e-02	2.848885e-01	3.067502e-01
1.088973153878188e-02	2.848885e-01	3.071283e-01
1.089752771060076e-02	2.848885e-01	3.146245e-01
1.089757337642983e-02	2.848885e-01	3.146684e-01
1.089761904225891e-02	2.848885e-01	3.147123e-01
1.089766470808798e-02	2.848885e-01	3.147562e-01
1.089771037391705e-02	2.848885e-01	3.148001e-01
1.089775603974612e-02	2.848885e-01	3.148440e-01
1.089780170557519e-02	2.848885e-01	3.148880e-01
1.089784737140427e-02	2.848885e-01	3.149319e-01
1.089829647457536e-02	2.848885e-01	3.153637e-01
1.089831974376127e-02	2.848885e-01	3.153861e-01
1.089833336276731e-02	2.848885e-01	3.153991e-01
1.089834122125218e-02	2.848885e-01	3.154067e-01
1.089834681259240e-02	2.848885e-01	3.154121e-01
1.089835138496665e-02	2.848885e-01	3.154165e-01
1.089835571735951e-02	2.848885e-01	3.154207e-01
1.089836016266731e-02	2.848885e-01	3.154249e-01
1.089836577059738e-02	2.848885e-01	3.154303e-01
1.089837180031998e-02	2.848885e-01	3.154361e-01
1.089837758531675e-02	2.848885e-01	3.154417e-01
1.089838206678970e-02	2.848885e-01	3.154460e-01
1.089838726499418e-02	2.848885e-01	3.154510e-01
1.089839308523380e-02	2.848885e-01	3.154566e-01
1.089840066441229e-02	2.848885e-01	3.154639e-01
1.089841020943469e-02	2.848885e-01	3.154730e-01
1.089842476567583e-02	2.848885e-01	3.154870e-01
1.089844241986187e-02	2.848885e-01	3.155040e-01
1.089846214106145e-02	2.848885e-01	3.155230e-01
1.089848075983257e-02	2.848885e-01	3.155409e-01
1.089850064607766e-02	2.848885e-01	3.155600e-01
1.089852266448807e-02	2.848885e-01	3.155812e-01
1.089853702917418e-02	2.848885e-01	3.155950e-01
1.089854590967001e-02	2.848885e-01	3.156035e-01
1.089855532121551e-02	2.848885e-01	3.156126e-01
1.089856520406010e-02	2.848885e-01	3.156221e-01
1.089857598296639e-02	2.848885e-01	3.156324e-01
1.089858675518917e-02	2.848885e-01	3.156428e-01
1.089859782844018e-02	2.848885e-01	3.156534e-01
1.089861024678216e-02	2.848885e-01	3.156654e-01
1.089862534227700e-02	2.848885e-01	3.156799e-01
1.089864835474323e-02	2.848885e-01	3.157020e-01
1.089868438139051e-02	2.848885e-01	3.157367e-01
1.089871322822685e-02	2.848885e-01	3.157644e-01
1.089874720414312e-02	2.848885e-01	3.157971e-01
1.089878684517348e-02	2.848885e-01	3.158352e-01
1.089883719914921e-02	2.848885e-01	3.158836e-01
1.089892626062480e-02	2.848885e-01	3.159692e-01
1.089903280409688e-02	2.848885e-01	3.160717e-01
1.089915935419878e-02	2.848885e-01	3.161934e-01
1.089941245440258e-02	2.848885e-01	3.164367e-01
1.089973188780423e-02	2.848885e-01	3.167439e-01
1.090037075460754e-02	2.848885e-01	3.173581e-01
1.090096844254695e-02	2.848885e-01	3.179328e-01
1.090194146875637e-02	2.848885e-01	3.188684e-01
1.091361785253474e-02	2.848885e-01	3.300954e-01
1.091370107741175e-02	2.848885e-01	3.301755e-01
1.091376742568048e-02	2.848885e-01	3.302393e-01
1.091381232500000e-02	2.848885e-01	3.302824e-01
1.091385912567472e-02	2.848885e-01	3.303275e-01
1.091390476045186e-02	2.848885e-01	3.303713e-01
1.091394664517750e-02	2.848885e-01	3.304116e-01
1.091395161780882e-02	2.848885e-01	3.304164e-01
1.091396156307145e-02	2.848885e-01	3.304259e-01
1.091398145359670e-02	2.848885e-01	3.304451e-01
1.091398642622802e-02	2.848885e-01	3.304498e-01
1.091398766938585e-02	2.848885e-01	3.304510e-01
1.091399015570150e-02	2.848885e-01	3.304534e-01
1.091399170353940e-02	2.848885e-01	3.304549e-01
1.091399300409974e-02	2.848885e-01	3.304562e-01
1.091399426644690e-02	2.848885e-01	3.304574e-01
1.091399542655892e-02	2.848885e-01	3.304585e-01
1.091399608288989e-02	2.848885e-01	3.304591e-01
1.091399686869996e-02	2.848885e-01	3.304599e-01
1.091399748024655e-02	2.848885e-01	3.304605e-01
1.091399796884017e-02	2.848885e-01	3.304609e-01
1.091399854910662e-02	2.848885e-01	3.304615e-01
1.091399924223421e-02	2.848885e-01	3.304622e-01
1.091400021625022e-02	2.848885e-01	3.304631e-01
1.091400126641864e-02	2.848885e-01	3.304641e-01
1.091400259566743e-02	2.848885e-01	3.304654e-01
1.091400418419358e-02	2.848885e-01	3.304669e-01
1.091400598005757e-02	2.848885e-01	3.304687e-01
1.091400785451978e-02	2.848885e-01	3.304704e-01
1.091401160344421e-02	2.848885e-01	3.304740e-01
1.091401910129305e-02	2.848885e-01	3.304813e-01
1.091402865454165e-02	2.848885e-01	3.304904e-01
1.091404023997553e-02	2.848885e-01	3.305016e-01
1.091405437916959e-02	2.848885e-01	3.305152e-01
1.091407192060080e-02	2.848885e-01	3.305320e-01
1.091409046951654e-02	2.848885e-01	3.305499e-01
1.091410951836273e-02	2.848885e-01	3.305682e-01
1.091412913364603e-02	2.848885e-01	3.305871e-01
1.091415149967987e-02	2.848885e-01	3.306086e-01
1.091416729366023e-02	2.848885e-01	3.306237e-01
1.091417678065758e-02	2.848885e-01	3.306329e-01
1.091418511787975e-02	2.848885e-01	3.306409e-01
1.091419423320694e-02	2.848885e-01	3.306496e-01
1.091420366724936e-02	2.848885e-01	3.306587e-01
1.091421390234791e-02	2.848885e-01	3.306686e-01
1.091422461518164e-02	2.848885e-01	3.306789e-01
1.091423660725403e-02	2.848885e-01	3.306904e-01
1.091425386124498e-02	2.848885e-01	3.307070e-01
1.091427640894401e-02	2.848885e-01	3.307287e-01
1.091431176868120e-02	2.848885e-01	3.307627e-01
1.091434445862551e-02	2.848885e-01	3.307941e-01
1.091438190429651e-02	2.848885e-01	3.308301e-01
1.091442519406733e-02	2.848885e-01	3.308717e-01
1.091447939509153e-02	2.848885e-01	3.309239e-01
1.091469297722571e-02	2.848885e-01	3.311292e-01
1.091567366343380e-02	2.848885e-01	3.320722e-01
1.091665434964190e-02	2.848885e-01	3.330151e-01
1.091763503585000e-02	2.848885e-01	3.339581e-01
1.091861572205809e-02	2.848885e-01	3.349010e-01
1.091959640826619e-02	2.848885e-01	3.358440e-01
1.092057709447429e-02	2.848885e-01	3.367869e-01
1.092155778068239e-02	2.848885e-01	3.377298e-01
1.092156742561271e-02	2.848885e-01	3.377391e-01
1.092584114212480e-02	2.848885e-01	3.418483e-01
1.092586201711210e-02	2.848885e-01	3.418684e-01
1.092587659744304e-02	2.848885e-01	3.418824e-01
1.092588506825092e-02	2.848885e-01	3.418906e-01
1.092589077637262e-02	2.848885e-01	3.418961e-01
1.092589559938084e-02	2.848885e-01	3.419007e-01
1.092590025267656e-02	2.848885e-01	3.419052e-01
1.092590596811541e-02	2.848885e-01	3.419107e-01
1.092591149413491e-02	2.848885e-01	3.419160e-01
1.092591730758263e-02	2.848885e-01	3.419216e-01
1.092592210650477e-02	2.848885e-01	3.419262e-01
1.092592716816945e-02	2.848885e-01	3.419311e-01
1.092593297861232e-02	2.848885e-01	3.419366e-01
1.092594004606624e-02	2.848885e-01	3.419434e-01
1.092594934125163e-02	2.848885e-01	3.419524e-01
1.092596278684232e-02	2.848885e-01	3.419653e-01
1.092598036838193e-02	2.848885e-01	3.419822e-01
1.092599995783059e-02	2.848885e-01	3.420011e-01
1.092601872486020e-02	2.848885e-01	3.420191e-01
1.092603829034079e-02	2.848885e-01	3.420379e-01
1.092605969590895e-02	2.848885e-01	3.420585e-01
1.092607571675543e-02	2.848885e-01	3.420739e-01
1.092608538406921e-02	2.848885e-01	3.420832e-01
1.092609546069667e-02	2.848885e-01	3.420929e-01
1.092610491225679e-02	2.848885e-01	3.421020e-01
1.092611585474938e-02	2.848885e-01	3.421125e-01
1.092612637075451e-02	2.848885e-01	3.421226e-01
1.092613756698256e-02	2.848885e-01	3.421334e-01
1.092614967065848e-02	2.848885e-01	3.421450e-01
1.092616428630543e-02	2.848885e-01	3.421591e-01
1.092618638036875e-02	2.848885e-01	3.421803e-01
1.092622027601806e-02	2.848885e-01	3.422129e-01
1.092624953399575e-02	2.848885e-01	3.422410e-01
1.092628309737615e-02	2.848885e-01	3.422733e-01
1.092632275831721e-02	2.848885e-01	3.423114e-01
1.092637035913819e-02	2.848885e-01	3.423572e-01
1.092645001558106e-02	2.848885e-01	3.424338e-01
1.092656023513660e-02	2.848885e-01	3.425398e-01
1.092667426237849e-02	2.848885e-01	3.426494e-01
1.092690231686229e-02	2.848885e-01	3.428687e-01
1.092719620245479e-02	2.848885e-01	3.431513e-01
1.092778397363977e-02	2.848885e-01	3.437164e-01
