;Scopy version,f4beeb1
;Exported on,samedi mai 18/05/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
617,-0.00983,0.434297,0.417593
618,-0.00982,0.400889,0.217148
619,-0.00981,0.334074,0.183741
620,-0.0098,0.551223,0.434297
621,-0.00979,0.484408,0.0167037
622,-0.00978,0.451,0.484408
623,-0.00977,0.417593,0.183741
624,-0.00976,0.334074,0.183741
625,-0.00975,0.601334,0.501112
626,-0.00974,0.534519,-0.0334074
627,-0.00973,0.467704,0.451
628,-0.00972,0.434297,0.217148
629,-0.00971,0.384186,0.217148
630,-0.0097,0.451,0.434297
631,-0.00969,0.451,-0.0334074
632,-0.00968,0.400889,0.434297
633,-0.00967,0.567927,0.283963
634,-0.00966,0.467704,0.116926
635,-0.00965,0.434297,0.384186
636,-0.00964,0.384186,0.116926
637,-0.00963,0.334074,0.367482
638,-0.00962,0.517815,0.367482
639,-0.00961,0.434297,0.0334074
640,-0.0096,0.400889,0.434297
641,-0.00959,0.367482,0.200445
642,-0.00958,0.317371,0.250556
643,-0.00957,0.400889,0.367482
644,-0.00956,0.384186,0.100222
645,-0.00955,0.367482,0.367482
646,-0.00954,0.300667,0.167037
647,-0.00953,0.283963,0.283963
648,-0.00952,0.534519,0.350778
649,-0.00951,0.451,0.0668149
650,-0.0095,0.434297,0.517815
651,-0.00949,0.451,0.0501112
652,-0.00948,0.400889,0.384186
653,-0.00947,0.467704,0.26726
654,-0.00946,0.400889,0.13363
655,-0.00945,0.417593,0.484408
656,-0.00944,0.417593,0.116926
657,-0.00943,0.367482,0.350778
658,-0.00942,0.334074,0.200445
659,-0.00941,0.300667,0.300667
660,-0.0094,0.567927,0.384186
661,-0.00939,0.467704,0.0167037
662,-0.00938,0.434297,0.484408
663,-0.00937,0.400889,0.167037
664,-0.00936,0.317371,0.183741
665,-0.00935,0.451,0.434297
666,-0.00934,0.434297,0.0668149
667,-0.00933,0.400889,0.334074
668,-0.00932,0.367482,0.317371
669,-0.00931,0.317371,0.250556
670,-0.0093,0.317371,0.317371
671,-0.00929,0.350778,0.334074
672,-0.00928,0.367482,0.26726
673,-0.00927,0.317371,0.0668149
674,-0.00926,0.350778,0.384186
675,-0.00925,0.551223,0.300667
676,-0.00924,0.434297,0.116926
677,-0.00923,0.417593,0.350778
678,-0.00922,0.350778,0.300667
679,-0.00921,0.317371,0.217148
680,-0.0092,0.300667,0.300667
681,-0.00919,0.434297,0.367482
682,-0.00918,0.367482,0.0835186
683,-0.00917,0.334074,0.26726
684,-0.00916,0.300667,0.317371
685,-0.00915,0.451,0.384186
686,-0.00914,0.384186,0.13363
687,-0.00913,0.334074,0.300667
688,-0.00912,0.317371,0.250556
689,-0.00911,0.233852,0.283963
690,-0.0091,0.517815,0.417593
691,-0.00909,0.417593,0.0668149
692,-0.00908,0.384186,0.283963
693,-0.00907,0.350778,0.350778
694,-0.00906,0.317371,0.217148
695,-0.00905,0.26726,0.183741
696,-0.00904,0.367482,0.384186
697,-0.00903,0.467704,0.217148
698,-0.00902,0.417593,0.150333
699,-0.00901,0.367482,0.350778
700,-0.009,0.350778,0.217148
701,-0.00899,0.26726,0.217148
702,-0.00898,0.384186,0.400889
703,-0.00897,0.417593,0.217148
704,-0.00896,0.350778,0.150333
705,-0.00895,0.334074,0.367482
706,-0.00894,0.467704,0.317371
707,-0.00893,0.384186,0.116926
708,-0.00892,0.350778,0.334074
709,-0.00891,0.334074,0.334074
710,-0.0089,0.300667,0.200445
711,-0.00889,0.217148,0.200445
712,-0.00888,0.417593,0.384186
713,-0.00887,0.367482,0.100222
714,-0.00886,0.334074,0.26726
